0.6845, 1.0000
2.6249, 1.1688
3.2200, 1.3006
5.8657, 1.4406
10.6070, 1.5230
18.7735, 1.6080
25.5767, 1.6822
50.1835, 1.7809
69.3428, 1.8275
85.7736, 1.8549
109.0603, 1.8796
147.4222, 1.9097
239.9110, 1.9685
368.7422, 2.0038
504.4386, 2.0226
633.9721, 2.0333
702.5077, 2.0399
769.6733, 2.0452
835.4710, 2.0464
904.0103, 2.0476
962.9530, 2.0502
999.2793, 2.0501
