0.6845, 1.0000
2.6249, 1.1688
3.2200, 1.3006
5.8657, 1.4406
10.6033, 1.5285
13.2960, 1.5998
17.3463, 1.6904
29.6233, 1.7782
47.3704, 1.8853
62.4059, 1.9484
85.6588, 2.0224
110.2994, 2.0718
165.0723, 2.1581
212.3199, 2.2239
263.0134, 2.2621
334.9477, 2.3100
434.2924, 2.3660
506.9244, 2.3960
551.4642, 2.4124
637.8061, 2.4396
738.5461, 2.4599
835.1756, 2.4775
926.3200, 2.4978
999.6486, 2.5113
