0.0000, 1.0000
2.2310, 1.1737
3.3478, 1.2560
6.7360, 1.3703
8.9774, 1.5074
12.3681, 1.6126
23.7003, 1.8594
37.3259, 2.0606
63.5100, 2.2069
78.3059, 2.3029
94.2460, 2.3851
128.4300, 2.4674
178.5750, 2.5589
261.7860, 2.6549
311.9492, 2.6823
360.9708, 2.7143
461.3025, 2.7509
527.4318, 2.7691
577.6003, 2.7783
660.8347, 2.7920
728.1069, 2.8011
827.3048, 2.8149
860.3707, 2.8194
927.6442, 2.8240
960.7102, 2.8286
999.4787, 2.8286
