0.0000, 1.0000
2.2310, 1.1737
3.3478, 1.2560
6.7360, 1.3703
8.9774, 1.5074
12.3681, 1.6126
23.6742, 1.9509
37.2869, 2.1977
63.4396, 2.4537
78.2316, 2.5634
94.1600, 2.6869
128.3310, 2.8149
178.4512, 2.9931
261.6296, 3.2034
311.7719, 3.3040
360.7845, 3.3680
461.0940, 3.4823
527.2116, 3.5417
577.3709, 3.5829
660.5897, 3.6514
727.8514, 3.6971
827.0363, 3.7566
860.0997, 3.7703
927.3654, 3.8023
960.4274, 3.8206
999.1921, 3.8343
