0.0000, 1.0000
3.3712, 1.1737
7.9088, 1.2560
12.4372, 1.3703
18.0994, 1.5074
28.3447, 1.5669
37.4537, 1.6126
51.1262, 1.6491
63.6638, 1.6674
78.4831, 1.6811
94.4440, 1.6903
128.6438, 1.7177
178.8083, 1.7406
262.0401, 1.7634
312.2072, 1.7771
361.2367, 1.7817
461.5801, 1.7771
527.7146, 1.7771
577.8856, 1.7771
661.1227, 1.7817
728.3975, 1.7817
827.6006, 1.7771
860.6666, 1.7817
927.9414, 1.7817
961.0086, 1.7817
999.7772, 1.7817
